5080	1093	1125
5100	1093	1125
5120	1125	1146
5120	1125	1093
5120	1138	1337
5120	1080	1039
5120	1146	1093
5140	1039	1080
5140	1138	1337
5140	1093	1125
5160	1164	1093
5160	1080	1125
5160	1093	1125
5180	1164	1125
5180	1080	1125
5180	1080	1093
5180	1093	1125
5200	1164	1080
5200	1164	1125
5200	1080	1125
5200	1080	1093
5200	1093	1125
5220	1164	1080
5220	1164	1125
5220	1143	1337
5220	1080	1125
5220	1080	1093
5220	1093	1125
5240	1164	1125
5240	1164	1093
5240	1143	1337
5240	1093	1125
5260	1164	1125
5260	1143	1337
5260	1093	1125
5280	1125	1164
5300	1125	1093
5320	1164	1142
5320	1142	1080
5340	1080	1125
5340	1080	1142
5340	1093	1125
5360	1164	1142
5380	1125	1080
5380	1125	1047
5380	1047	1228
5380	1164	1142
5380	1228	1080
5400	1047	1228
5400	1080	1125
5420	1189	1337
5420	1080	1144
5420	1080	1125
5420	1047	1125
5440	1080	1144
5440	1337	1199
5460	1075	1142
5460	1080	1144
5460	1337	1336
5480	1075	1142
5480	1199	1337
5480	1107	1125
5480	1080	1125
5480	1144	1125
5500	1107	1125
5500	1125	1144
5500	1164	1075
5500	1199	1337
5500	1080	1144
5520	1107	1125
5520	1125	1109
5520	1199	1337
5540	1107	1080
5540	1107	1125
5540	1080	1109
5540	1080	1125
5540	1073	1138
5540	1109	1125
5560	1189	1047
5560	1080	1109
5560	1107	1125
5560	1109	1125
5580	1125	1080
5580	1125	1107
5600	1143	1146
5600	1107	1125
5600	1080	1125
5620	1125	1107
5620	1125	1103
5640	1125	1107
5640	1073	1146
5660	1228	1199
5660	1073	1146
5660	1138	1337
5660	1080	1125
5680	1073	1146
5680	1138	1337
5680	1337	1146
5700	1073	1146
5720	1125	1080
5720	1125	1210
5720	1080	1210
5740	1228	1199
5740	1039	1138
5740	1080	1210
5740	1080	1125
5740	1210	1125
5760	1125	1080
5760	1080	1210
5780	1125	1210
5780	1125	1042
5780	1080	1210
5800	1042	1080
5800	1042	1210
5800	1042	1125
5800	1080	1210
5800	1210	1125
5820	1125	1080
5820	1125	1210
5820	1080	1210
5840	1199	1228
5860	1063	1080
5860	1042	1080
5860	1042	1125
5860	1080	1125
5880	1125	1080
5880	1125	1042
5880	1125	1063
5880	1063	1080
5880	1032	1080
5880	1228	1199
5900	1125	1032
5900	1125	1080
5900	1063	1080
5900	1228	1199
5920	1125	1080
5920	1125	1032
5920	1063	1080
5920	1032	1080
5940	1125	1032
5940	1125	1080
5940	1032	1080
5960	1125	1080
5960	1125	1032
5960	1032	1208
5960	1228	1199
5960	1080	1208
5980	1032	1208
5980	1032	1125
5980	1080	1208
5980	1208	1125
6000	1032	1210
6000	1032	1042
6000	1208	1080
6000	1208	1125
6000	1208	1071
6020	1208	1080
6020	1208	1125
6020	1208	1071
6020	1071	1125
6040	1125	1071
6080	1125	1080
6100	1125	1180
6120	1080	1180
6120	1080	1125
6120	1180	1125
6140	1180	1080
6140	1080	1125
6160	1180	1080
6160	1189	1138
6160	1073	1103
6160	1080	1125
6180	1180	1125
6180	1189	1138
6200	1180	1125
6200	1180	1143
6200	1189	1138
6220	1189	1138
6220	1080	1125
6240	1189	1075
6240	1090	1080
6240	1090	1125
6260	1189	1138
6260	1090	1080
6260	1090	1125
6280	1090	1080
6280	1090	1125
6300	1189	1138
6300	1200	1125
6300	1090	1080
6300	1090	1125
6300	1080	1125
6320	1189	1138
6320	1200	1125
6320	1080	1125
6340	1121	1080
6340	1121	1125
6340	1125	1200
6340	1063	1200
6340	1200	1080
6360	1080	1121
6360	1121	1125
6380	1189	1073
6380	1104	1080
6380	1104	1125
6380	1080	1121
6380	1080	1125
6380	1121	1125
6400	1080	1125
6400	1104	1125
6420	1063	1146
6420	1104	1125
6420	1080	1125
6440	1104	1125
6440	1080	1125
6460	1199	1189
6460	1198	1125
6460	1092	1125
6460	1080	1125
6480	1198	1125
6480	1092	1125
6480	1080	1125
6500	1198	1080
6500	1198	1125
6520	1198	1125
6520	1080	1125
6540	1198	1125
6540	1080	1125
6560	1198	1125
6580	1198	1146
6580	1198	1125
6600	1187	1080
6600	1187	1125
6600	1198	1146
6600	1215	1080
6600	1215	1125
6600	1097	1104
6620	1187	1125
6620	1198	1146
6620	1215	1080
6640	1187	1125
6640	1198	1146
6640	1215	1080
6640	1215	1125
6660	1187	1080
6660	1187	1125
6660	1198	1146
6660	1080	1125
6680	1187	1080
6680	1187	1125
6680	1199	1228
6680	1080	1125
6700	1187	1125
6700	1337	1125
6740	1086	1125
6760	1199	1228
6760	1080	1125
6760	1080	1086
6760	1086	1125
6780	1047	1337
6780	1189	1337
6780	1335	1125
6780	1337	1121
6780	1086	1125
6800	1189	1200
6800	1335	1080
6800	1335	1125
6800	1086	1125
6800	1080	1125
6820	1175	1080
6820	1175	1125
6820	1189	1210
6820	1063	1336
6820	1080	1125
6840	1175	1125
6840	1189	1228
6840	1199	1228
6840	1080	1125
6860	1175	1080
6860	1175	1121
6860	1175	1125
6860	1189	1228
6860	1199	1228
6860	1336	1080
6860	1337	1125
6860	1080	1125
6880	1189	1228
6880	1193	1080
6880	1337	1125
6880	1336	1080
6880	1336	1125
6900	1193	1359
6900	1337	1125
6900	1336	1080
6900	1336	1125
6900	1336	1359
6920	1164	1208
6920	1189	1199
6920	1193	1080
6920	1193	1125
6920	1067	1336
6920	1359	1336
6920	1336	1125
6940	1193	1336
6940	1193	1080
6940	1193	1125
6940	1067	1125
6940	1334	1336
6940	1336	1080
6940	1336	1125
6960	1180	1125
6960	1193	1336
6960	1193	1080
6960	1334	1336
6960	1336	1125
6980	1080	1193
6980	1080	1334
6980	1193	1336
6980	1067	1359
6980	1334	1336
6980	1336	1125
7000	1164	1208
7000	1067	1359
7000	1334	1125
7000	1360	1125
7020	1164	1142
7020	1164	1198
7020	1067	1334
7020	1067	1359
7020	1334	1080
7020	1334	1360
7020	1334	1125
7020	1334	1359
7020	1208	1142
7020	1360	1125
7020	1080	1105
7040	1199	1097
7040	1199	1143
7040	1212	1125
7040	1080	1105
7060	1067	1334
7060	1334	1359
7060	1212	1125
7060	1080	1105
7080	1189	1334
7080	1080	1125
7100	1189	1360
7100	1189	1090
7100	1189	1142
7100	1199	1142
7100	1358	1125
7100	1080	1125
7120	1189	1360
7120	1189	1142
7120	1336	1125
7120	1358	1080
7120	1358	1125
7120	1080	1125
7140	1189	1360
7140	1198	1143
7160	1189	1360
7160	1189	1142
7160	1210	1142
7160	1341	1125
7160	1360	1142
7160	1142	1146
7180	1360	1143
7200	1041	1125
7200	1080	1213
7200	1080	1125
7220	1080	1125
7220	1080	1213
7220	1213	1125
7240	1164	1142
7260	1164	1142
7260	1135	1080
7260	1135	1125
7260	1198	1334
7260	1090	1125
7280	1177	1125
7280	1341	1213
7300	1177	1125
7320	1155	1135
7320	1177	1125
7340	1039	1208
7340	1080	1051
7340	1051	1125
7340	1336	1125
7360	1177	1125
7360	1051	1080
7360	1051	1090
7380	1155	1135
7380	1164	1142
7380	1336	1125
7400	1155	1135
7400	1177	1189
7400	1090	1135
7400	1336	1125
7420	1164	1142
7420	1080	1179
7440	1164	1142
7440	1198	1146
7460	1164	1142
7460	1080	1179
7480	1080	1179
7480	1198	1125
7520	1164	1142
7520	1198	1125
7520	1212	1215
7520	1215	1103
7540	1080	1179
7540	1198	1125
7540	1090	1146
7560	1179	1080
7560	1198	1125
7560	1090	1146
7580	1198	1125
7600	1198	1125
7620	1179	1080
7620	1189	1125
7620	1198	1146
7660	1138	1142
7660	1198	1146
7660	1199	1360
7660	1337	1336
7660	1051	1142
7660	1125	1142
7680	1164	1125
7680	1210	1213
7680	1336	1125
7700	1199	1336
7700	1080	1206
7720	1155	1135
7720	1198	1146
7720	1080	1125
7720	1080	1206
7740	1164	1080
7740	1063	1138
7740	1080	1125
7740	1336	1125
7760	1155	1189
7760	1189	1359
7780	1199	1138
7780	1334	1080
7780	1179	1146
7800	1155	1135
7800	1067	1138
7800	1067	1199
7800	1199	1138
7800	1337	1358
7800	1210	1213
7820	1155	1097
7820	1155	1335
7820	1067	1199
7820	1199	1138
7820	1097	1135
7840	1067	1199
7840	1105	1143
7860	1189	1199
7860	1067	1199
7880	1155	1135
7880	1189	1199
7900	1189	1199
7900	1341	1213
7920	1189	1199
7940	1164	1053
7940	1053	1208
7940	1053	1335
7940	1189	1199
7940	1213	1341
7960	1164	1213
7960	1189	1199
7960	1090	1146
7980	1155	1135
7980	1189	1199
7980	1105	1143
8000	1189	1199
8020	1032	1042
8020	1189	1199
8040	1155	1135
8040	1056	1080
8040	1189	1199
8040	1334	1337
8060	1155	1135
8060	1056	1080
8080	1056	1080
8080	1067	1359
8100	1155	1135
8100	1056	1080
8100	1067	1359
8120	1155	1135
8140	1164	1138
8140	1067	1359
8140	1080	1131
8160	1155	1135
8160	1164	1138
8160	1189	1198
8160	1067	1359
8180	1155	1135
8180	1080	1131
8180	1180	1056
8180	1067	1359
8200	1155	1135
8200	1080	1131
8220	1155	1135
8220	1080	1097
8220	1210	1131
8240	1155	1135
8240	1164	1336
8240	1164	1138
8240	1189	1131
8240	1189	1199
8240	1336	1138
8240	1080	1097
8260	1155	1135
8260	1189	1212
8260	1198	1336
8280	1155	1135
8280	1200	1092
8280	1336	1097
8300	1105	1143
8320	1336	1360
8320	1105	1143
8340	1080	1336
8340	1090	1179
8340	1105	1143
8360	1080	1336
8360	1080	1113
8380	1336	1113
8400	1155	1135
8400	1336	1113
8420	1155	1135
8420	1175	1107
8440	1104	1334
8460	1063	1138
8460	1113	1138
8480	1189	1109
8480	1063	1336
8480	1063	1138
8480	1336	1138
8480	1105	1143
8500	1189	1109
8500	1063	1336
8500	1063	1138
8500	1335	1208
8520	1181	1080
8540	1175	1107
8540	1177	1200
8540	1063	1336
8540	1063	1138
8540	1080	1126
8560	1336	1138
8560	1080	1126
8580	1175	1107
8580	1063	1138
8580	1080	1126
8580	1336	1138
8600	1175	1107
8600	1336	1138
8600	1080	1126
8620	1175	1107
8620	1047	1189
8620	1336	1138
8640	1336	1138
8640	1126	1127
8660	1177	1200
8660	1063	1336
8660	1336	1138
8660	1075	1208
8660	1105	1143
8680	1171	1080
8680	1063	1336
8680	1075	1208
8680	1090	1336
8680	1336	1105
8680	1336	1138
8700	1171	1080
8700	1177	1200
8720	1171	1080
8720	1177	1200
8720	1189	1228
8720	1105	1143
8720	1228	1359
8740	1032	1042
8740	1171	1080
8740	1177	1200
8760	1155	1135
8760	1042	1189
8760	1189	1090
8760	1105	1143
8780	1155	1135
8780	1042	1189
8780	1171	1080
8780	1228	1336
8800	1032	1189
8800	1164	1075
8800	1042	1189
8800	1171	1080
8800	1080	1125
8800	1127	1359
8820	1175	1047
8820	1164	1075
8820	1042	1189
8820	1177	1215
8820	1049	1125
8820	1056	1075
8840	1039	1105
8840	1042	1189
8840	1049	1125
8840	1177	1200
8840	1056	1198
8840	1075	1105
8840	1080	1125
8860	1131	1358
8860	1032	1042
8860	1049	1125
8860	1047	1228
8860	1189	1042
8860	1189	1127
8860	1080	1125
8860	1358	1127
8880	1177	1215
8880	1189	1127
8880	1080	1125
8880	1229	1125
8880	1105	1143
8900	1080	1229
8900	1063	1138
8900	1229	1125
8920	1189	1131
8920	1063	1138
8920	1080	1125
8940	1131	1189
8960	1166	1080
8960	1049	1189
8960	1189	1125
8980	1042	1125
8980	1189	1125
8980	1336	1125
9000	1189	1125
9000	1198	1335
9000	1125	1359
9020	1049	1212
9020	1189	1125
9020	1198	1335
9020	1336	1125
9040	1155	1171
9040	1171	1092
9040	1189	1125
9040	1198	1335
9060	1189	1125
9060	1198	1335
9080	1171	1092
9080	1198	1336
9080	1198	1335
9100	1198	1336
9100	1198	1335
9120	1198	1336
9120	1198	1335
9140	1080	1133
9140	1198	1336
9140	1198	1335
9160	1358	1104
9180	1198	1335
9180	1080	1336
9200	1049	1212
9200	1049	1359
9200	1189	1125
9200	1334	1133
9200	1080	1336
9200	1212	1359
9220	1049	1212
9220	1335	1336
9220	1335	1337
9220	1080	1336
9220	1080	1337
9240	1181	1189
9240	1334	1133
9240	1080	1336
9260	1181	1125
9260	1189	1125
9260	1336	1093
9280	1164	1213
9280	1093	1336
9300	1080	1337
9300	1181	1125
9300	1337	1336
9300	1336	1093
9320	1080	1337
9340	1080	1337
9360	1189	1138
9360	1080	1337
9380	1189	1138
9400	1166	1177
9400	1189	1138
9400	1080	1337
9420	1189	1138
9420	1337	1227
9440	1080	1337
9440	1080	1227
9440	1080	1214
9440	1337	1214
9460	1199	1138
9460	1080	1337
9460	1080	1227
9460	1080	1214
9460	1337	1227
9480	1337	1227
9540	1199	1138
9540	1337	1227
9640	1191	1080
9660	1189	1214
9660	1191	1080
9660	1336	1179
9680	1179	1336
9680	1191	1080
9700	1179	1336
9700	1189	1227
9720	1032	1042
9720	1227	1179
9740	1032	1042
9780	1189	1191
9780	1336	1080
9800	1189	1214
9800	1080	1336
9820	1189	1138
9840	1189	1138
9860	1189	1080
9860	1189	1138
9880	1189	1138
9900	1189	1138
9920	1189	1138
9940	1189	1138
9960	1189	1138
9980	1198	1179
10040	1336	1138
10060	1177	1179
10060	1138	1336
10080	1198	1212
10080	1336	1138
10100	1177	1179
10100	1198	1212
10100	1336	1138
10120	1198	1212
10120	1080	1337
10140	1166	1138
10140	1179	1189
10140	1198	1212
10160	1179	1189
10160	1189	1336
10160	1198	1212
10180	1198	1212
10200	1166	1138
10200	1179	1189
10220	1032	1042
10220	1198	1336
10240	1032	1042
10240	1177	1179
10240	1179	1189
10260	1032	1042
10260	1073	1336
10260	1073	1187
10280	1189	1073
10300	1179	1189
10320	1179	1189
10340	1047	1228
10340	1189	1179
10360	1047	1228
10360	1138	1336
10520	1032	1042
10520	1166	1138
10520	1166	1199
10540	1032	1042
10540	1166	1138
10540	1166	1199
10540	1073	1358
10560	1032	1042
10580	1032	1042
10580	1089	1336
10600	1336	1089
10760	1080	1136
10820	1166	1138
10860	1166	1138
10880	1166	1138
11040	1358	1126
11060	1193	1228
11120	1336	1126
11160	1199	1138
11180	1199	1138
11180	1337	1082
11200	1138	1199
11200	1337	1082
11260	1187	1073
11320	1179	1189
11340	1179	1189
11340	1212	1359
11360	1032	1042
11380	1032	1042
11400	1032	1042
11400	1199	1138
11440	1032	1042
11460	1166	1138
11480	1032	1042
11500	1032	1042
11520	1032	1042
11560	1032	1042
11560	1179	1189
11580	1179	1189
11600	1131	1138
11680	1179	1189
11700	1179	1189
11720	1179	1189
11740	1179	1189
11820	1199	1082
11880	1166	1138
11900	1155	1097
11900	1047	1228
11900	1166	1138
11900	1175	1198
11900	1175	1359
11900	1198	1228
11900	1198	1334
11900	1198	1086
11900	1334	1359
11900	1086	1359
11900	1097	1206
11900	1097	1135
11900	1228	1179
11920	1047	1135
11920	1198	1228
11920	1198	1086
11920	1334	1359
11920	1337	1336
11920	1214	1135
11920	1215	1109
11920	1228	1086
11920	1359	1133
11940	1047	1086
11940	1360	1189
11940	1175	1109
11940	1189	1214
11940	1189	1127
11940	1198	1228
11940	1097	1359
11940	1334	1082
11960	1171	1359
11960	1198	1206
11960	1086	1135
11960	1206	1227
11980	1171	1359
11980	1198	1228
11980	1228	1086
11980	1135	1086
12000	1155	1135
12000	1193	1227
12000	1198	1228
12000	1336	1080
12000	1206	1227
12000	1086	1135
12020	1155	1135
12020	1171	1189
12020	1179	1214
12020	1189	1086
12020	1198	1228
12020	1073	1214
12020	1228	1109
12020	1228	1127
12020	1109	1127
12040	1189	1097
12040	1189	1109
12040	1189	1359
12040	1198	1228
12040	1198	1126
12040	1198	1127
12040	1199	1082
12040	1073	1214
12040	1228	1126
12040	1126	1127
12100	1187	1229
12120	1187	1229
12120	1199	1082
12120	1103	1146
12160	1187	1179
12300	1075	1208
12340	1041	1213
12340	1042	1080
12360	1041	1213
12440	1032	1042
12440	1103	1146
12640	1032	1042
12660	1032	1042
12680	1032	1042
12700	1032	1042
12720	1032	1042
12740	1032	1042
12880	1126	1127
12900	1126	1127
12920	1126	1127
12940	1126	1127
12960	1126	1127
12980	1126	1127
13020	1126	1127
13060	1337	1117
13080	1337	1117
13140	1198	1228
13320	1336	1125
13340	1336	1125
13360	1336	1125
13380	1336	1138
13380	1337	1114
13420	1336	1138
13440	1126	1127
13460	1080	1336
13480	1080	1336
13480	1337	1114
13500	1075	1208
13520	1053	1075
13540	1191	1208
13540	1191	1103
13540	1067	1105
13540	1067	1107
13540	1075	1142
13540	1208	1103
13560	1191	1208
13580	1105	1125
13580	1191	1103
13580	1075	1089
13580	1336	1125
13600	1191	1103
13600	1075	1089
13600	1125	1105
13600	1125	1142
13640	1164	1210
13640	1040	1210
13640	1040	1075
13640	1040	1107
13640	1040	1191
13640	1191	1103
13640	1104	1146
13680	1104	1336
13680	1040	1138
13680	1040	1071
13680	1336	1105
13700	1040	1138
13700	1067	1336
13720	1040	1138
13720	1191	1103
13740	1040	1138
13740	1067	1336
13760	1040	1138
13760	1191	1103
13760	1193	1206
13760	1336	1337
13780	1047	1177
13780	1040	1138
13780	1175	1228
13780	1189	1097
13780	1189	1228
13780	1189	1133
13780	1193	1206
13780	1073	1360
13780	1336	1337
13780	1092	1359
13780	1229	1360
13800	1154	1177
13800	1040	1138
13800	1189	1133
13800	1193	1206
13800	1334	1359
13800	1336	1337
13820	1155	1135
13820	1040	1138
13820	1189	1133
13820	1073	1360
13820	1121	1097
13820	1229	1360
13840	1040	1138
13860	1155	1135
13860	1040	1138
13860	1171	1189
13860	1080	1336
13860	1193	1206
13880	1040	1138
13880	1171	1177
13880	1080	1336
13880	1228	1109
13900	1040	1138
13900	1040	1334
13900	1067	1359
13900	1360	1214
13920	1040	1138
13920	1040	1334
13920	1067	1359
13920	1334	1138
13920	1214	1360
13920	1097	1206
13920	1126	1127
13940	1175	1103
13940	1040	1138
13940	1040	1334
13960	1056	1086
13960	1080	1336
13960	1359	1133
13980	1067	1228
13980	1214	1360
14000	1040	1138
14000	1214	1360
14000	1228	1229
14000	1336	1125
14020	1155	1040
14020	1040	1138
14020	1177	1189
14020	1214	1360
14040	1040	1138
14040	1334	1125
14040	1214	1360
14040	1125	1143
14060	1039	1103
14060	1040	1138
14060	1189	1336
14080	1040	1146
14080	1040	1138
14080	1067	1228
14080	1198	1126
14080	1080	1336
14080	1080	1105
14080	1214	1360
14080	1336	1125
14100	1155	1135
14100	1040	1138
14100	1040	1090
14100	1040	1189
14100	1080	1336
14100	1228	1359
14100	1105	1125
14100	1121	1127
14120	1040	1138
14120	1040	1189
14120	1336	1228
14140	1040	1138
14140	1040	1189
14140	1228	1359
14160	1040	1138
14160	1040	1189
14160	1067	1336
14160	1067	1228
14160	1198	1358
14160	1336	1080
14160	1336	1228
14160	1210	1213
14160	1228	1359
14160	1360	1214
14180	1040	1189
14180	1210	1213
14180	1336	1080
14200	1039	1040
14200	1040	1336
14200	1040	1189
14200	1040	1198
14200	1067	1228
14200	1067	1358
14200	1198	1126
14200	1336	1086
14200	1228	1359
14200	1105	1125
14200	1125	1143
14220	1040	1213
14220	1040	1198
14220	1040	1086
14220	1040	1206
14220	1040	1189
14220	1171	1336
14220	1067	1228
14220	1067	1359
14220	1337	1360
14220	1125	1105
14240	1040	1171
14240	1040	1189
14240	1040	1086
14240	1040	1127
14240	1189	1336
14240	1067	1228
14240	1337	1360
14260	1155	1053
14260	1047	1146
14260	1040	1171
14260	1189	1336
14260	1067	1228
14260	1200	1109
14260	1337	1360
14260	1125	1105
14280	1131	1047
14280	1040	1127
14280	1073	1214
14280	1075	1228
14280	1089	1228
14280	1125	1143
14300	1053	1228
14300	1179	1092
14300	1189	1138
14300	1075	1208
14300	1075	1228
14300	1337	1360
14300	1337	1121
14300	1089	1228
14300	1125	1105
14320	1179	1092
14320	1067	1148
14320	1075	1228
14320	1080	1358
14320	1337	1360
14320	1337	1121
14340	1155	1135
14340	1053	1075
14340	1198	1146
14340	1075	1208
14340	1075	1228
14360	1164	1075
14360	1164	1228
14360	1067	1148
14360	1198	1146
14360	1075	1208
14360	1075	1228
14360	1075	1089
14360	1080	1358
14380	1199	1073
14380	1198	1146
14380	1075	1208
14380	1075	1228
14380	1334	1133
14400	1040	1189
14400	1179	1092
14400	1067	1359
14400	1198	1146
14400	1080	1358
14420	1040	1360
14420	1040	1189
14420	1053	1075
14420	1189	1360
14420	1067	1125
14420	1198	1146
14420	1075	1208
14420	1336	1138
14420	1089	1228
14420	1358	1080
14440	1040	1189
14440	1053	1075
14440	1189	1360
14440	1198	1146
14440	1198	1127
14460	1198	1146
14460	1198	1127
14460	1080	1358
14460	1089	1228
14480	1175	1075
14480	1040	1189
14480	1189	1360
14480	1191	1103
14480	1075	1208
14480	1334	1082
14480	1080	1358
14480	1336	1138
14500	1040	1360
14500	1189	1360
14500	1067	1133
14500	1198	1126
14500	1075	1208
14500	1089	1228
14500	1358	1080
14520	1040	1360
14520	1189	1360
14520	1198	1127
14520	1089	1228
14520	1228	1105
14520	1358	1080
14520	1359	1133
14520	1125	1105
14540	1189	1360
14540	1080	1358
14540	1089	1228
14560	1189	1360
14560	1198	1126
14560	1089	1228
14560	1336	1138
14580	1189	1360
14580	1191	1053
14580	1198	1127
14580	1336	1138
14580	1208	1093
14580	1341	1213
14580	1089	1228
14600	1040	1189
14600	1049	1228
14600	1049	1189
14600	1181	1189
14600	1189	1360
14600	1191	1053
14600	1067	1082
14600	1198	1126
14600	1080	1358
14600	1089	1228
14620	1040	1049
14620	1181	1189
14620	1189	1360
14620	1198	1127
14620	1334	1133
14620	1089	1228
14620	1125	1105
14640	1154	1051
14640	1053	1191
14640	1189	1360
14640	1080	1358
14640	1089	1228
14640	1125	1105
14640	1125	1143
14640	1105	1143
14660	1040	1189
14660	1049	1189
14660	1189	1360
14660	1189	1181
14660	1067	1082
14660	1200	1107
14660	1089	1228
14660	1125	1105
14660	1126	1127
14680	1040	1360
14680	1040	1189
14680	1049	1189
14680	1053	1191
14680	1189	1360
14680	1080	1358
